TIME,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21
177.562993,3.586129,59.712029,-20.077316,15.298586,2.257344,12.415060,11.599810,11.353573,1.998040,9.681995,-3.638241,-7.048699,-17.373129,-6.652058,-0.477648,7.333734,-4.737580,2.010249,-3.081738,-9.109114,-20.983650
177.586213,0.617082,61.293732,-24.061096,18.614437,0.733953,14.624597,11.164531,11.144716,1.475119,6.844997,-5.141346,-9.731556,-14.819698,-6.145688,1.212281,8.655245,-1.460939,5.326626,-0.925102,-11.616634,-26.829275
177.609433,0.131504,63.549187,-30.972345,21.081398,-1.208674,20.284420,10.616280,9.934671,-1.570865,8.811388,-4.715397,-7.926683,-16.234661,-7.892746,1.348243,8.406529,-0.283025,2.485164,-0.027340,-6.839849,-24.286709
177.632653,8.961089,66.885338,-28.470531,28.611090,0.406228,16.729843,9.162493,9.722898,1.889627,9.482073,-1.270500,-8.745924,-16.775211,-7.708311,0.883022,9.373368,-2.553070,1.057822,1.726000,-2.533806,-15.621159
177.655873,18.533596,74.382904,-13.668730,36.379120,3.249569,22.911930,17.245159,15.230000,6.071087,6.596313,4.924741,-6.586575,-9.605257,-2.876968,0.933230,6.527627,-2.874751,3.228859,4.817528,-1.280849,-11.430531
177.679093,1.013069,73.447937,-13.365995,34.627426,6.510931,26.728119,21.188389,14.405374,4.500655,9.518628,5.758670,-7.579941,-6.523197,-1.825694,3.862072,5.686722,1.205809,10.740744,6.375713,-2.660620,-10.659555
177.702313,-12.022494,71.960556,-19.997042,33.269753,4.563078,20.409241,11.056749,10.898657,3.618499,15.505408,-0.455900,-9.652700,-9.843948,-6.698395,6.699199,7.372912,2.867054,14.085213,5.323898,-5.373235,-11.437181
177.725533,-11.716077,73.217751,-28.440336,29.883232,-0.217820,19.126503,6.706673,8.951319,6.334013,13.596325,-4.317874,-9.987563,-15.119125,-7.800056,2.457599,7.550013,0.241907,15.439005,5.706865,-7.647580,-16.295855
177.748753,-11.823147,72.430740,-36.451290,27.048050,0.085039,20.693626,9.402489,11.122196,8.780195,14.030178,-5.135409,-11.629123,-16.812649,-4.067512,2.950591,5.878604,6.445831,17.427090,0.894323,-6.952610,-18.346487
177.771973,-12.999823,69.353271,-40.525452,25.327116,-2.840982,19.889492,9.993948,17.758183,7.575841,16.232718,-9.694022,-9.263971,-17.198627,-4.320446,0.785807,6.557790,8.422258,13.002260,-4.565879,-7.488803,-16.802492
177.795193,-15.172061,70.592850,-37.512428,30.054384,-3.885740,12.275373,8.874750,19.193525,5.359690,16.532988,-9.804117,-5.908457,-13.820004,-7.946990,-2.499489,10.389015,10.817582,12.621052,-4.754487,-7.493205,-16.519703
177.818413,-19.892969,75.565353,-34.963406,35.893856,-4.729932,9.354073,7.249771,17.449955,2.986398,17.415178,-3.442203,-3.037215,-10.930996,-10.056186,-1.269138,10.283218,9.397499,6.809232,-6.352910,-8.094440,-15.545410
177.841633,-17.844074,76.374100,-34.395065,35.768799,-8.792105,4.693395,4.739757,15.997703,7.519214,16.234543,-3.264392,-6.875128,-13.257461,-9.321505,2.888424,11.588066,4.884682,1.437315,-7.728558,-7.365201,-14.879440
177.864853,-3.678377,69.715073,-28.208389,27.353613,-3.657784,-5.835914,1.087828,12.854274,6.836389,11.245346,-4.856244,-8.108915,-10.347197,-10.727165,1.013864,3.803909,-2.456665,2.724772,-6.751124,-6.726835,-13.433432
177.888073,12.089221,60.823479,-18.035036,18.780533,1.770495,-7.311437,7.385252,6.652671,7.634759,5.192420,-5.902549,-5.432475,-5.661390,-11.528600,-0.789909,3.688009,-2.482158,2.042261,-8.037496,-4.722910,-10.381277
177.911293,10.444019,61.543587,-19.550179,16.876865,2.391286,-5.815990,10.265680,5.156401,8.275701,4.833061,-7.732066,-5.657377,-1.097028,-7.642189,-0.268892,1.216318,-3.600349,0.962418,-6.256637,-1.798614,-9.294352
177.934512,3.479083,62.049503,-24.439449,20.744385,2.905077,-8.205173,7.361815,6.839043,5.374150,4.641034,-6.011489,-1.453374,6.709301,-5.486689,1.793461,1.830029,-0.098288,2.150099,0.325905,-0.224287,-9.378599
177.957732,0.728295,63.936085,-25.471222,27.615120,3.086292,-9.344486,-1.020796,6.363715,2.766481,2.229828,-5.330158,2.777130,12.177970,-6.402579,4.604730,1.684251,-0.146846,1.556801,6.062056,-0.577232,-10.220667
177.980952,-4.590991,61.353039,-23.671513,28.673855,4.325697,-5.056870,-0.433032,2.106983,-5.597158,5.268595,-5.857196,5.058312,5.575622,-5.060333,1.251371,8.511005,-5.353716,7.697368,10.549875,0.173515,-13.431721
178.004172,-12.306468,63.722801,-23.215231,30.053539,4.221139,1.708739,1.688088,1.965826,-6.030111,8.257844,-6.149692,1.310040,-0.653304,-2.945276,-1.143223,11.874449,-6.672076,11.420692,8.620100,2.025872,-15.449976
178.027392,-19.190405,66.300964,-22.574177,34.058689,4.262893,3.986823,2.504837,4.628364,-2.443909,10.593615,-7.856503,-1.464635,-2.823862,-2.319228,-1.394987,8.403587,-4.958942,12.237289,6.222610,1.628133,-13.906102
178.050612,-19.003607,71.274124,-23.304985,33.155579,2.368759,7.207932,8.047421,7.697428,-0.805906,11.624672,-8.096258,-1.148404,-4.560844,-6.806862,0.518840,7.709699,-6.332837,4.615829,8.229424,4.566160,-15.733618
178.073832,-13.366582,80.743881,-17.347454,40.097145,5.203935,7.690254,7.513751,8.071003,0.070532,9.894229,-8.903694,-2.513173,-3.810604,-9.067173,-0.688767,2.280100,-9.681273,2.622482,4.091531,3.734693,-17.225533
178.097052,-4.623902,84.429642,-11.173966,51.524864,4.064654,9.722404,5.957355,9.251135,7.686784,10.604052,0.739032,6.267592,-0.296378,-4.552123,-2.819829,-1.759519,-10.160755,1.499257,-2.011147,1.432300,-10.116392
178.120272,-12.886753,86.268524,-10.467123,53.685951,8.731751,7.247978,7.238454,11.660196,9.646297,12.612984,2.032566,8.352191,0.481923,-1.425978,0.799415,2.564161,-9.033777,3.343619,0.045611,2.627414,-7.412590
178.143492,-19.789055,87.700829,-17.335819,44.933239,10.601648,3.535849,5.813055,13.877417,9.755241,13.703405,-5.616404,-1.597148,-4.323314,-7.522154,2.423109,1.384535,-3.748369,7.556952,2.628877,0.050708,-4.772542
178.166712,-18.790411,96.024109,-21.340199,36.722149,2.974477,2.183402,-1.852595,10.501780,11.203798,12.562489,-5.764555,-1.774633,-12.794481,-7.622465,5.599803,4.237761,1.270225,7.145969,3.541100,-2.807175,-8.831053
178.189932,-18.699944,103.402298,-12.075741,33.619095,0.206739,-1.892764,-6.823062,5.331491,5.913172,6.876779,-4.650983,7.543101,-8.696484,1.793517,9.605705,9.888539,-4.791589,2.940191,-2.443987,-5.051234,-18.811140
178.213152,-25.479792,96.695297,-7.668439,36.901695,2.708173,5.687700,-4.944465,1.255212,-4.810548,-4.046955,-8.707156,7.135466,0.362236,9.321003,11.325216,5.450492,-11.397966,-8.317156,-8.456119,-6.216194,-15.515733
178.236372,-24.104393,97.629166,-3.342610,35.330856,-1.348265,4.878513,-7.597186,-3.253475,-5.942048,-2.090821,-6.708941,6.704224,-1.918815,5.529548,8.079416,3.543727,-8.530738,-8.034643,-11.013199,-8.083430,-14.068947
